Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9726,CA-2018-142293,9/17/2018 12:00:00 AM,9/20/2018 12:00:00 AM,First Class,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,83704,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0,37.79
1444,CA-2016-166135,10/1/2016 12:00:00 AM,10/6/2016 12:00:00 AM,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.42,4,0.2,17.43
1458,CA-2016-111297,8/17/2016 12:00:00 AM,8/21/2016 12:00:00 AM,Standard Class,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,52.2,9,0,23.49
4870,CA-2018-131366,11/24/2018 12:00:00 AM,11/29/2018 12:00:00 AM,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.99,2,0.4,-15
4871,CA-2018-131366,11/24/2018 12:00:00 AM,11/29/2018 12:00:00 AM,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,229.54,7,0.2,83.21
5496,CA-2016-113523,9/4/2016 12:00:00 AM,9/8/2016 12:00:00 AM,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.66,4,0.7,-6.12
5707,CA-2018-136000,9/22/2018 12:00:00 AM,9/25/2018 12:00:00 AM,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.18,3,0.2,14.56
5771,CA-2016-103835,9/24/2016 12:00:00 AM,9/28/2016 12:00:00 AM,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.62
5772,CA-2016-103835,9/24/2016 12:00:00 AM,9/28/2016 12:00:00 AM,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,4,0,335.85
7332,CA-2018-115119,10/26/2018 12:00:00 AM,10/30/2018 12:00:00 AM,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.54,1,0.4,-13.33
7333,CA-2018-115119,10/26/2018 12:00:00 AM,10/30/2018 12:00:00 AM,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.44,7,0.7,-65.15
2496,CA-2015-136644,6/16/2015 12:00:00 AM,6/22/2015 12:00:00 AM,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,46544,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",647.84,8,0,32.39
4921,CA-2018-101728,8/19/2018 12:00:00 AM,8/23/2018 12:00:00 AM,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.3,2,0.8,-3.9
7312,CA-2016-162761,10/9/2016 12:00:00 AM,10/13/2016 12:00:00 AM,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.87,2,0.7,-1.31
7313,CA-2016-162761,10/9/2016 12:00:00 AM,10/13/2016 12:00:00 AM,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,11.21,2,0.7,-8.6
7314,CA-2016-162761,10/9/2016 12:00:00 AM,10/13/2016 12:00:00 AM,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.38,8,0.2,7.48
7663,US-2018-141509,9/29/2018 12:00:00 AM,10/1/2018 12:00:00 AM,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.79
9937,CA-2018-132955,6/24/2018 12:00:00 AM,6/28/2018 12:00:00 AM,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Cranston,Rhode Island,2920,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93,3,0,48.38
2717,CA-2018-128475,8/26/2018 12:00:00 AM,9/1/2018 12:00:00 AM,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,31907,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.12
4074,US-2016-164308,9/24/2016 12:00:00 AM,9/27/2016 12:00:00 AM,First Class,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,821.94,6,0,213.7
5679,CA-2017-143924,7/28/2017 12:00:00 AM,8/3/2017 12:00:00 AM,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,7,0,9.2
5680,CA-2017-143924,7/28/2017 12:00:00 AM,8/3/2017 12:00:00 AM,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92,2,0,53.86
5912,CA-2017-155383,12/17/2017 12:00:00 AM,12/22/2017 12:00:00 AM,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0,13.03
7740,CA-2015-154781,11/21/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.03
7741,CA-2015-154781,11/21/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,0,28.5
8373,CA-2017-113726,11/24/2017 12:00:00 AM,12/1/2017 12:00:00 AM,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0,33.73
725,CA-2017-114713,7/7/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,33012,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.58,7,0.2,5.13
4886,CA-2015-151379,12/16/2015 12:00:00 AM,12/20/2015 12:00:00 AM,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0,52.53
5006,CA-2016-158659,11/10/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,0,207.15
5620,US-2017-124163,9/25/2017 12:00:00 AM,9/30/2017 12:00:00 AM,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95,5,0,174.98
5621,US-2017-124163,9/25/2017 12:00:00 AM,9/30/2017 12:00:00 AM,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1,0,1.03
5622,US-2017-124163,9/25/2017 12:00:00 AM,9/30/2017 12:00:00 AM,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2,0,50.49
5623,US-2017-124163,9/25/2017 12:00:00 AM,9/30/2017 12:00:00 AM,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,0,17.16
6707,CA-2017-112277,9/10/2017 12:00:00 AM,9/15/2017 12:00:00 AM,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Fort Lauderdale,Florida,33311,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,519.68,7,0.2,58.46
6728,CA-2018-145443,8/10/2018 12:00:00 AM,8/15/2018 12:00:00 AM,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,177.2,5,0,83.28
7253,CA-2017-152457,9/12/2017 12:00:00 AM,9/18/2017 12:00:00 AM,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0,31.52
8732,CA-2016-111017,7/31/2016 12:00:00 AM,8/6/2016 12:00:00 AM,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59,3,0,15.78
9420,CA-2018-152926,10/2/2018 12:00:00 AM,10/4/2018 12:00:00 AM,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.22,2,0.8,-38.82
9421,CA-2018-152926,10/2/2018 12:00:00 AM,10/4/2018 12:00:00 AM,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.98,6,0.8,-56.06
9696,US-2017-151260,12/11/2017 12:00:00 AM,12/14/2017 12:00:00 AM,First Class,SC-20695,Steve Chapman,Corporate,United States,Springfield,Ohio,45503,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.54,4,0.2,9.19
120,CA-2017-103730,6/12/2017 12:00:00 AM,6/15/2017 12:00:00 AM,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.35
121,CA-2017-103730,6/12/2017 12:00:00 AM,6/15/2017 12:00:00 AM,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.88
122,CA-2017-103730,6/12/2017 12:00:00 AM,6/15/2017 12:00:00 AM,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.44
123,CA-2017-103730,6/12/2017 12:00:00 AM,6/15/2017 12:00:00 AM,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.76
124,CA-2017-103730,6/12/2017 12:00:00 AM,6/15/2017 12:00:00 AM,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.73
281,US-2016-161991,9/26/2016 12:00:00 AM,9/28/2016 12:00:00 AM,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.43
282,US-2016-161991,9/26/2016 12:00:00 AM,9/28/2016 12:00:00 AM,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
1700,CA-2015-135657,6/3/2015 12:00:00 AM,6/7/2015 12:00:00 AM,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0,113.49
2205,CA-2016-128860,6/29/2016 12:00:00 AM,7/5/2016 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.1,1,0.2,1.76
3318,CA-2016-165057,9/11/2016 12:00:00 AM,9/15/2016 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35,9,0,48.96
3319,CA-2016-165057,9/11/2016 12:00:00 AM,9/15/2016 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,8.64,3,0,4.23
4010,CA-2018-144463,1/1/2018 12:00:00 AM,1/5/2018 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0,199.26
4781,CA-2015-159310,11/7/2015 12:00:00 AM,11/12/2015 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.14,4,0.3,0
4782,CA-2015-159310,11/7/2015 12:00:00 AM,11/12/2015 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.48,3,0.8,-2.21
4783,CA-2015-159310,11/7/2015 12:00:00 AM,11/12/2015 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.71,7,0.2,3.56
4865,CA-2018-163531,6/26/2018 12:00:00 AM,6/30/2018 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0,67.19
5346,CA-2018-108539,3/21/2018 12:00:00 AM,3/23/2018 12:00:00 AM,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.49
5347,CA-2018-108539,3/21/2018 12:00:00 AM,3/23/2018 12:00:00 AM,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.9,3,0.2,3.95
5348,CA-2018-108539,3/21/2018 12:00:00 AM,3/23/2018 12:00:00 AM,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.54,2,0.2,2.88
7290,CA-2017-153661,1/30/2017 12:00:00 AM,1/31/2017 12:00:00 AM,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0,76.25
7291,CA-2017-153661,1/30/2017 12:00:00 AM,1/31/2017 12:00:00 AM,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,50.78,2,0.2,17.77
7292,CA-2017-153661,1/30/2017 12:00:00 AM,1/31/2017 12:00:00 AM,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,26.01,9,0,12.22
9433,CA-2016-119627,8/17/2016 12:00:00 AM,8/23/2016 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.26
9434,CA-2016-119627,8/17/2016 12:00:00 AM,8/23/2016 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,36.29,7,0.2,12.7
9435,CA-2016-119627,8/17/2016 12:00:00 AM,8/23/2016 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,10.27,3,0.2,1.16
9436,CA-2016-119627,8/17/2016 12:00:00 AM,8/23/2016 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,252.8,4,0.2,-31.6
80,CA-2017-127208,6/12/2017 12:00:00 AM,6/15/2017 12:00:00 AM,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0,56.2
81,CA-2017-127208,6/12/2017 12:00:00 AM,6/15/2017 12:00:00 AM,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0,8.04
1770,CA-2018-146024,3/2/2018 12:00:00 AM,3/8/2018 12:00:00 AM,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.98,4,0.2,-1.4
1771,CA-2018-146024,3/2/2018 12:00:00 AM,3/8/2018 12:00:00 AM,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.22,7,0.8,-20.17
1911,CA-2017-105963,11/15/2017 12:00:00 AM,11/22/2017 12:00:00 AM,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.75
2744,CA-2016-140144,6/20/2016 12:00:00 AM,6/25/2016 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6,0,100.48
2745,CA-2016-140144,6/20/2016 12:00:00 AM,6/25/2016 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,125.98,3,0.2,47.24
3615,CA-2018-112529,11/19/2018 12:00:00 AM,11/21/2018 12:00:00 AM,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.12,6,0.3,-71.81
3616,CA-2018-112529,11/19/2018 12:00:00 AM,11/21/2018 12:00:00 AM,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,31.78,4,0.2,8.74
7415,US-2017-114013,3/13/2017 12:00:00 AM,3/15/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.52
7416,US-2017-114013,3/13/2017 12:00:00 AM,3/15/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.49
7417,US-2017-114013,3/13/2017 12:00:00 AM,3/15/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.98
7418,US-2017-114013,3/13/2017 12:00:00 AM,3/15/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.92
7419,US-2017-114013,3/13/2017 12:00:00 AM,3/15/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.9,1,0.7,-41.52
7420,US-2017-114013,3/13/2017 12:00:00 AM,3/15/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14
7421,US-2017-114013,3/13/2017 12:00:00 AM,3/15/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44
7422,US-2017-114013,3/13/2017 12:00:00 AM,3/15/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.37
7423,US-2017-114013,3/13/2017 12:00:00 AM,3/15/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71
9548,CA-2017-131744,6/18/2017 12:00:00 AM,6/20/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.85,2,0.2,2.14
9549,CA-2017-131744,6/18/2017 12:00:00 AM,6/20/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.63,2,0.7,-3.85
9550,CA-2017-131744,6/18/2017 12:00:00 AM,6/20/2017 12:00:00 AM,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,453.6,3,0.2,90.72
2012,CA-2016-155761,12/11/2016 12:00:00 AM,12/11/2016 12:00:00 AM,Same Day,SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,159.98,2,0.2,36
2013,CA-2016-155761,12/11/2016 12:00:00 AM,12/11/2016 12:00:00 AM,Same Day,SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.34,3,0.2,4.63
2873,CA-2018-135167,6/15/2018 12:00:00 AM,6/20/2018 12:00:00 AM,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1,0,1.75
3516,CA-2017-168536,12/20/2017 12:00:00 AM,12/24/2017 12:00:00 AM,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0,8.62
3899,CA-2018-102267,11/30/2018 12:00:00 AM,12/4/2018 12:00:00 AM,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.37,2,0.2,0.83
9400,CA-2017-103128,11/11/2017 12:00:00 AM,11/15/2017 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Arlington Heights,Illinois,60004,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,14.11,6,0.2,1.23
9901,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,80027,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.1,3,0.2,20.75
9902,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,80027,West,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.75,3,0.2,7.11
9903,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,80027,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,6.67,1,0.2,2.08
428,CA-2015-101476,9/12/2015 12:00:00 AM,9/13/2015 12:00:00 AM,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0,30.1
